Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel
Domenico;Belgique;Bungalow Tribu Pionnier;2;Décembre 2022;Groupe;Commentaire envoyé le 30 décembre 2022;Je n'y vais plus.;3,0;J'ai apprécié le calme.;La porte de douche était cassé. La propreté était très limite avec des traces un peu partout. Les bungalows sont vieillissants. Le restaurant n'était pas génial non plus : le goût n'y était pas et le personnel peu sympathique. Le Macdo a un meilleur service.;0;DomenicoBelgiqueBungalow Tribu PionnierDécembre 2022GroupeCommentaire envoyé le 30 décembre 2022Je n'y vais plus.;Davy_Crockett_Ranch
Stephanie;Belgique;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 30 décembre 2022;Décevant;4,0;;;0;StephanieBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 30 décembre 2022Décevant;Davy_Crockett_Ranch
Laurent;La Réunion;Bungalow Tribu Trappeur;1;Novembre 2022;Groupe;Commentaire envoyé le 30 décembre 2022;Fabuleux ;9,0;;;0;LaurentLa RéunionBungalow Tribu TrappeurNovembre 2022GroupeCommentaire envoyé le 30 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Melinda;France;Bungalow Tribu Pionnier;2;Octobre 2022;Groupe;Commentaire envoyé le 30 décembre 2022;Fabuleux ;9,0;;;0;MelindaFranceBungalow Tribu PionnierOctobre 2022GroupeCommentaire envoyé le 30 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Mathieu;France;Bungalow Tribu Trappeur;2;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;Bien ;7,0;;;0;MathieuFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022Bien ;Davy_Crockett_Ranch
Fanny;Belgique;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;Décevant;4,0;;;0;FannyBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022Décevant;Davy_Crockett_Ranch
Alexandra;France;Bungalow Tribu Pionnier;1;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;Très bien;8,0;;;0;AlexandraFranceBungalow Tribu PionnierDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022Très bien;Davy_Crockett_Ranch
Erin;Royaume-Uni;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 29 décembre 2022;Très bien;8,0;;;0;ErinRoyaume-UniBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 29 décembre 2022Très bien;Davy_Crockett_Ranch
Virginie;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Exceptionnel;10;On adore le davy crockett pour le calme, spacieux et propre. Les casts sont agréables;;1;VirginieFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Anonyme;France;;1;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;bien il aurait pu être très bien si la piscine était plus chaude;7,0;l’ensemble du complexe, la localisation, le cadre, le personnel, le logement;la piscine je suis venu ac mon bébé de 18 mois impossible de le mettre à l’eau au vu de la température;0;AnonymeFrancenanDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022bien il aurait pu être très bien si la piscine était plus chaude;Davy_Crockett_Ranch
Nicolas;France;Bungalow Tribu Trappeur;2;Novembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Fabuleux ;9,0;Le décor et la piscine;Les poignets de portes casses;1;NicolasFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 28 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Elroy;Pays-Bas;Bungalow Tribu Pionnier;3;Novembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Bien ;7,0;;;0;ElroyPays-BasBungalow Tribu PionnierNovembre 2022FamilleCommentaire envoyé le 28 décembre 2022Bien ;Davy_Crockett_Ranch
Chanel;Royaume-Uni;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Exceptionnel;10;;;0;ChanelRoyaume-UniBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Fabien;France;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Très bien;8,0;;;0;FabienFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 28 décembre 2022Très bien;Davy_Crockett_Ranch
Aneso;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Fabuleux ;9,0;;;0;AnesoFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Jens;Belgique;Bungalow Tribu Trappeur;2;Décembre 2022;Groupe;Commentaire envoyé le 28 décembre 2022;Très bien;8,0;;;0;JensBelgiqueBungalow Tribu TrappeurDécembre 2022GroupeCommentaire envoyé le 28 décembre 2022Très bien;Davy_Crockett_Ranch
Carine;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Très bien;8,0;;;0;CarineFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 28 décembre 2022Très bien;Davy_Crockett_Ranch
Gordinne;Belgique;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Bien ;7,0;La tranquillité;Les lits trop petits et trop durs;0;GordinneBelgiqueBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 28 décembre 2022Bien ;Davy_Crockett_Ranch
Malika;Belgique;Bungalow Tribu Pionnier;3;Novembre 2022;Famille;Commentaire envoyé le 28 décembre 2022;Exceptionnel;10;;;0;MalikaBelgiqueBungalow Tribu PionnierNovembre 2022FamilleCommentaire envoyé le 28 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Sandrine;France;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 27 décembre 2022;Fabuleux ;9,0;;;0;SandrineFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 27 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Laurent;France;Bungalow Tribu Pionnier;1;Novembre 2022;Famille;Commentaire envoyé le 27 décembre 2022;Exceptionnel;10;;;0;LaurentFranceBungalow Tribu PionnierNovembre 2022FamilleCommentaire envoyé le 27 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Lebon;La Réunion;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 26 décembre 2022;Exceptionnel;10;;;0;LebonLa RéunionBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 26 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Stephanie;France;Bungalow Tribu Trappeur;2;Novembre 2022;Famille;Commentaire envoyé le 26 décembre 2022;Très bien;8,0;;;0;StephanieFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 26 décembre 2022Très bien;Davy_Crockett_Ranch
Isabelle;France;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 26 décembre 2022;Très bien;8,0;;;0;IsabelleFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 26 décembre 2022Très bien;Davy_Crockett_Ranch
Julien;Belgique;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 25 décembre 2022;Fabuleux ;9,0;;;0;JulienBelgiqueBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 25 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Isabel;Afrique du Sud;Bungalow Tribu Pionnier;3;Décembre 2022;Famille;Commentaire envoyé le 23 décembre 2022;Très bien;8,0;;;0;IsabelAfrique du SudBungalow Tribu PionnierDécembre 2022FamilleCommentaire envoyé le 23 décembre 2022Très bien;Davy_Crockett_Ranch
Cedric;France;Bungalow Tribu Trappeur;1;Décembre 2022;Couple;Commentaire envoyé le 23 décembre 2022;Très bien;8,0;;;0;CedricFranceBungalow Tribu TrappeurDécembre 2022CoupleCommentaire envoyé le 23 décembre 2022Très bien;Davy_Crockett_Ranch
Sadjia;France;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 22 décembre 2022;Très bien;8,0;;;0;SadjiaFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 22 décembre 2022Très bien;Davy_Crockett_Ranch
Marie;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Remonté;10;Le calme, la vue, l'espace.;Une petite odeur d'égout dans une des salle de bain.;0;MarieFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 20 décembre 2022Remonté;Davy_Crockett_Ranch
Kevin;France;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Très bien;8,0;;;0;KevinFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 20 décembre 2022Très bien;Davy_Crockett_Ranch
Hamadou;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Fabuleux ;9,0;;;0;HamadouFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 20 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Taxodium;Belgique;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Fabuleux ;9,0;;;0;TaxodiumBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 20 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Karen;Canada;Bungalow Tribu Trappeur;2;Décembre 2022;Famille;Commentaire envoyé le 20 décembre 2022;Agréable;6,0;;;0;KarenCanadaBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 20 décembre 2022Agréable;Davy_Crockett_Ranch
Antoine;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 19 décembre 2022;bof;7,0;rien;logement mal chauffé les lits 0 confort;0;AntoineFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 19 décembre 2022bof;Davy_Crockett_Ranch
Vanessa;France;Bungalow Tribu Trappeur;1;Novembre 2022;Groupe;Commentaire envoyé le 19 décembre 2022;Très bien;8,0;Bungalow spacieux avec deux douches et sanitaires, calme, très propre, superbe piscine;lit double pas très stable et petit mais pour une nuit c'était correct;0;VanessaFranceBungalow Tribu TrappeurNovembre 2022GroupeCommentaire envoyé le 19 décembre 2022Très bien;Davy_Crockett_Ranch
Pascale;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 19 décembre 2022;Fabuleux ;9,0;;;0;PascaleFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 19 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Guillaume;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 19 décembre 2022;excessivement cher pour le service présent;3,0;proximité du parc Disney;"pas d’eau chaude en plein hiver avec température extérieure à -5
pas de plateau de courtoisie
température ambiante des vestiaires de piscine inconfortable";0;GuillaumeFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 19 décembre 2022excessivement cher pour le service présent;Davy_Crockett_Ranch
Cassandra;France;Bungalow Tribu Trappeur;1;Décembre 2022;Groupe;Commentaire envoyé le 18 décembre 2022;calme;10;le calme;manque d’accessoire décrit dans cette annonce;0;CassandraFranceBungalow Tribu TrappeurDécembre 2022GroupeCommentaire envoyé le 18 décembre 2022calme;Davy_Crockett_Ranch
Davina;Belgique;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 18 décembre 2022;Exceptionnel;10;;;0;DavinaBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 18 décembre 2022Exceptionnel;Davy_Crockett_Ranch
H;Pays-Bas;Bungalow Tribu Trappeur;3;Décembre 2022;Famille;Commentaire envoyé le 18 décembre 2022;Bien ;7,0;;;0;HPays-BasBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 18 décembre 2022Bien ;Davy_Crockett_Ranch
Mélissa;Belgique;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 17 décembre 2022;Fabuleux ;9,0;;;0;MélissaBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 17 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Alexandre;Belgique;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 16 décembre 2022;très bien;8,0;l environnement et les équipements;ne pas avoir été informé que la piscine n était pas disponible;0;AlexandreBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 16 décembre 2022très bien;Davy_Crockett_Ranch
Fatine;France;Bungalow Tribu Trappeur;2;Décembre 2022;Famille;Commentaire envoyé le 16 décembre 2022;Exceptionnel;10;;;0;FatineFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 16 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Nina&family;Espagne;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 16 décembre 2022;Perfecto!;10;;;0;Nina&familyEspagneBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 16 décembre 2022Perfecto!;Davy_Crockett_Ranch
Natali;Israël;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 15 décembre 2022;Fabuleux ;9,0;;;0;NataliIsraëlBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 15 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Mikayil;France;Bungalow Tribu Trappeur;4;Novembre 2022;Famille;Commentaire envoyé le 15 décembre 2022;Exceptionnel;10;;;0;MikayilFranceBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 15 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Florie;Belgique;Bungalow Tribu Trappeur;2;Décembre 2022;Famille;Commentaire envoyé le 15 décembre 2022;Merveilleux;10;L'intimité du bungalow et l'accueil au top, réception, boutique et restaurant 👌🏻;Le percolateur qui bugait et le lit qui grince;0;FlorieBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 15 décembre 2022Merveilleux;Davy_Crockett_Ranch
Maphadora;France;Bungalow Tribu Trappeur;2;Décembre 2022;Voyageur individuel;Commentaire envoyé le 15 décembre 2022;Super séjour;10;"J'ai tout aimé un vrai dépaysement totale à 5 minutes du parc Disney. 
Être en pleine nature sa fait eu bien c'est ressourçant et de plus très calme .
Il y a tout dans ce mobilhome cuisine équipée. 
Deux salles de bains quand on est plusieurs c'est génial.
C'était au delà de mes espérances";;0;MaphadoraFranceBungalow Tribu TrappeurDécembre 2022Voyageur individuelCommentaire envoyé le 15 décembre 2022Super séjour;Davy_Crockett_Ranch
Rudy;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 14 décembre 2022;Bien ;7,0;le côté familial;le ménage laissé à désirer nous n’avons pas pu nous servir du frigo à cose de l’odeur la salle de bain n’était pas très propre et le lit bougé et grincé beaucoup;1;RudyFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 14 décembre 2022Bien ;Davy_Crockett_Ranch
Gianny82;Aruba;Bungalow Tribu Trappeur;3;Décembre 2022;Famille;Commentaire envoyé le 14 décembre 2022;Fabuleux ;9,0;;;0;Gianny82ArubaBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 14 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Laura;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 13 décembre 2022;Fabuleux ;9,0;L eau n était pas très chaude dans les douches.;;1;LauraFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 13 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Floriane;France;Bungalow Tribu Trappeur;1;Décembre 2022;Groupe;Commentaire envoyé le 13 décembre 2022;Très bien;8,0;l’esprit Disney;fermeture de la piscine sans avoir été prévenu au préalable;2;FlorianeFranceBungalow Tribu TrappeurDécembre 2022GroupeCommentaire envoyé le 13 décembre 2022Très bien;Davy_Crockett_Ranch
Youssef;France;Bungalow Tribu Pionnier;1;Décembre 2022;Famille;Commentaire envoyé le 13 décembre 2022;Décevant;4,0;;;0;YoussefFranceBungalow Tribu PionnierDécembre 2022FamilleCommentaire envoyé le 13 décembre 2022Décevant;Davy_Crockett_Ranch
Sarah;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 13 décembre 2022;Bon séjour;8,0;Pratique, calme;Manque sèche cheveux et 2 lattes d'un lit cassées, manquantes;0;SarahFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 13 décembre 2022Bon séjour;Davy_Crockett_Ranch
Joella;Allemagne;Bungalow Tribu Trappeur;1;Novembre 2022;Groupe;Commentaire envoyé le 12 décembre 2022;Très bien;8,0;;;0;JoellaAllemagneBungalow Tribu TrappeurNovembre 2022GroupeCommentaire envoyé le 12 décembre 2022Très bien;Davy_Crockett_Ranch
Doro;Belgique;Bungalow Tribu Trappeur;2;Novembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;Fabuleux ;9,0;;;0;DoroBelgiqueBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 12 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Steffi;Belgique;Bungalow Tribu Trappeur;2;Décembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;Fabuleux ;9,0;;;0;SteffiBelgiqueBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 12 décembre 2022Fabuleux ;Davy_Crockett_Ranch
Audrey;Belgique;Bungalow Tribu Pionnier;3;Novembre 2022;Famille;Commentaire envoyé le 12 décembre 2022;Très bien;8,0;;;0;AudreyBelgiqueBungalow Tribu PionnierNovembre 2022FamilleCommentaire envoyé le 12 décembre 2022Très bien;Davy_Crockett_Ranch
Romain;Belgique;Bungalow Tribu Trappeur;1;Novembre 2022;Groupe;Commentaire envoyé le 12 décembre 2022;Très bien;8,0;;;0;RomainBelgiqueBungalow Tribu TrappeurNovembre 2022GroupeCommentaire envoyé le 12 décembre 2022Très bien;Davy_Crockett_Ranch
Delphine;Belgique;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 11 décembre 2022;Bien ;7,0;;;0;DelphineBelgiqueBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 11 décembre 2022Bien ;Davy_Crockett_Ranch
Michel;Belgique;Bungalow Tribu Pionnier;1;Novembre 2022;Famille;Commentaire envoyé le 11 décembre 2022;Fabuleux ;9,0;;;0;MichelBelgiqueBungalow Tribu PionnierNovembre 2022FamilleCommentaire envoyé le 11 décembre 2022Fabuleux ;Davy_Crockett_Ranch
David;Belgique;Bungalow Tribu Trappeur;2;Octobre 2022;Famille;Commentaire envoyé le 11 décembre 2022;fantastisch;8,0;;;1;DavidBelgiqueBungalow Tribu TrappeurOctobre 2022FamilleCommentaire envoyé le 11 décembre 2022fantastisch;Davy_Crockett_Ranch
Ana;Espagne;Bungalow Tribu Trappeur;1;Novembre 2022;Famille;Commentaire envoyé le 11 décembre 2022;semana fantástica;8,0;;;0;AnaEspagneBungalow Tribu TrappeurNovembre 2022FamilleCommentaire envoyé le 11 décembre 2022semana fantástica;Davy_Crockett_Ranch
Lna078;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 11 décembre 2022;Bien ;7,0;"Le petit chalet est agréable
La petite épicerie a des prix corrects.
Le personnel très gentil, à la réception comme à la récupération du petit déjeuner.";"Le ménage du sol car il était collant.
Aucun explication sur la clim réversible
Grand lit du bungalow 222 qui semble usé";1;Lna078FranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 11 décembre 2022Bien ;Davy_Crockett_Ranch
Lna078;France;Bungalow Tribu Trappeur;1;Octobre 2022;Famille;Commentaire envoyé le 11 décembre 2022;Exceptionnel;10;;;0;Lna078FranceBungalow Tribu TrappeurOctobre 2022FamilleCommentaire envoyé le 11 décembre 2022Exceptionnel;Davy_Crockett_Ranch
Darleene;Allemagne;Bungalow Tribu Trappeur;3;Décembre 2022;Groupe;Commentaire envoyé le 10 décembre 2022;Bien ;7,0;;;0;DarleeneAllemagneBungalow Tribu TrappeurDécembre 2022GroupeCommentaire envoyé le 10 décembre 2022Bien ;Davy_Crockett_Ranch
Anaïs;France;Bungalow Tribu Trappeur;1;Décembre 2022;Famille;Commentaire envoyé le 10 décembre 2022;Passable;5,0;;;0;AnaïsFranceBungalow Tribu TrappeurDécembre 2022FamilleCommentaire envoyé le 10 décembre 2022Passable;Davy_Crockett_Ranch
